price_date,source_platform,category_normalized,avg_price,median_price,min_price,max_price,obs_count
2026-03-30 10:27:22.176848+00:00,jumia,smartphones,1529.0,1529.0,1529.0,1529.0,2
2026-03-30 10:27:22.179730+00:00,jumia,smartphones,335.0,335.0,335.0,335.0,2
2026-03-30 10:27:22.181815+00:00,jumia,smartphones,119.0,119.0,119.0,119.0,2
2026-03-30 10:27:22.183583+00:00,jumia,smartphones,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:22.184599+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:22.186849+00:00,jumia,smartphones,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:22.187950+00:00,jumia,smartphones,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:22.189946+00:00,jumia,smartphones,72.0,72.0,65.0,79.0,4
2026-03-30 10:27:22.191460+00:00,jumia,smartphones,179.0,179.0,179.0,179.0,2
2026-03-30 10:27:22.193523+00:00,jumia,smartphones,109.0,109.0,109.0,109.0,1
2026-03-30 10:27:22.194534+00:00,jumia,smartphones,40.0,40.0,40.0,40.0,2
2026-03-30 10:27:22.196561+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:24.650049+00:00,jumia,laptops,3799.0,3799.0,3799.0,3799.0,2
2026-03-30 10:27:24.652217+00:00,jumia,laptops,800.0,800.0,800.0,800.0,2
2026-03-30 10:27:24.653232+00:00,jumia,laptops,1746.0,1746.0,1746.0,1746.0,2
2026-03-30 10:27:24.655386+00:00,jumia,laptops,1899.0,1899.0,1899.0,1899.0,2
2026-03-30 10:27:24.657230+00:00,jumia,laptops,863.0,863.0,863.0,863.0,2
2026-03-30 10:27:24.659704+00:00,jumia,laptops,1390.0,1390.0,1390.0,1390.0,2
2026-03-30 10:27:24.660359+00:00,jumia,laptops,2134.0,2134.0,2134.0,2134.0,2
2026-03-30 10:27:24.662381+00:00,jumia,laptops,2183.0,2183.0,2183.0,2183.0,2
2026-03-30 10:27:24.666414+00:00,jumia,laptops,3094.0,3094.0,3094.0,3094.0,2
2026-03-30 10:27:24.669428+00:00,jumia,laptops,1750.0,1750.0,1750.0,1750.0,2
2026-03-30 10:27:24.672443+00:00,jumia,laptops,2790.0,2790.0,2790.0,2790.0,2
2026-03-30 10:27:24.674516+00:00,jumia,laptops,1100.0,1100.0,1100.0,1100.0,2
2026-03-30 10:27:24.677516+00:00,jumia,laptops,2290.0,2290.0,2290.0,2290.0,2
2026-03-30 10:27:24.679526+00:00,jumia,laptops,1930.0,1930.0,1930.0,1930.0,2
2026-03-30 10:27:24.681512+00:00,jumia,laptops,4840.0,4840.0,4840.0,4840.0,2
2026-03-30 10:27:24.683011+00:00,jumia,laptops,1746.0,1746.0,1746.0,1746.0,2
2026-03-30 10:27:24.685035+00:00,jumia,laptops,2124.0,2124.0,2124.0,2124.0,2
2026-03-30 10:27:24.686024+00:00,jumia,laptops,3350.0,3350.0,3350.0,3350.0,2
2026-03-30 10:27:24.687025+00:00,jumia,laptops,399.0,399.0,399.0,399.0,1
2026-03-30 10:27:24.689028+00:00,jumia,laptops,3773.0,3773.0,3773.0,3773.0,2
2026-03-30 10:27:24.690031+00:00,jumia,laptops,1154.0,1154.0,1154.0,1154.0,2
2026-03-30 10:27:24.692085+00:00,jumia,laptops,4490.0,4490.0,4490.0,4490.0,2
2026-03-30 10:27:24.695137+00:00,jumia,laptops,999.0,999.0,999.0,999.0,2
2026-03-30 10:27:24.697125+00:00,jumia,laptops,2599.0,2599.0,2599.0,2599.0,2
2026-03-30 10:27:24.699764+00:00,jumia,laptops,1699.0,1699.0,1699.0,1699.0,2
2026-03-30 10:27:24.701289+00:00,jumia,laptops,1390.0,1390.0,1390.0,1390.0,2
2026-03-30 10:27:24.702303+00:00,jumia,laptops,2813.0,2813.0,2813.0,2813.0,2
2026-03-30 10:27:24.704741+00:00,jumia,laptops,3385.0,3385.0,3385.0,3385.0,2
2026-03-30 10:27:24.706170+00:00,jumia,laptops,3900.0,3900.0,3900.0,3900.0,2
2026-03-30 10:27:24.708798+00:00,jumia,laptops,2512.0,2512.0,2512.0,2512.0,2
2026-03-30 10:27:24.712341+00:00,jumia,laptops,719.0,719.0,719.0,719.0,2
2026-03-30 10:27:24.714768+00:00,jumia,laptops,5990.0,5990.0,5990.0,5990.0,2
2026-03-30 10:27:24.716768+00:00,jumia,laptops,2899.0,2899.0,2899.0,2899.0,2
2026-03-30 10:27:24.718766+00:00,jumia,laptops,4753.0,4753.0,4753.0,4753.0,2
2026-03-30 10:27:24.719764+00:00,jumia,laptops,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:24.722803+00:00,jumia,laptops,1750.0,1750.0,1750.0,1750.0,2
2026-03-30 10:27:24.724047+00:00,jumia,laptops,1049.0,1049.0,1049.0,1049.0,2
2026-03-30 10:27:24.726152+00:00,jumia,laptops,3590.0,3590.0,3590.0,3590.0,2
2026-03-30 10:27:24.727170+00:00,jumia,laptops,1399.0,1399.0,1399.0,1399.0,2
2026-03-30 10:27:26.409624+00:00,jumia,tv,1349.0,1349.0,1349.0,1349.0,1
2026-03-30 10:27:26.413629+00:00,jumia,tv,3979.0,3979.0,3979.0,3979.0,2
2026-03-30 10:27:26.416406+00:00,jumia,tv,2299.0,2299.0,2299.0,2299.0,2
2026-03-30 10:27:26.419509+00:00,jumia,tv,2979.0,2979.0,2979.0,2979.0,1
2026-03-30 10:27:26.422077+00:00,jumia,tv,4999.0,4999.0,4999.0,4999.0,2
2026-03-30 10:27:26.425125+00:00,jumia,tv,3999.0,3999.0,3999.0,3999.0,2
2026-03-30 10:27:26.428130+00:00,jumia,tv,2280.0,2280.0,2280.0,2280.0,1
2026-03-30 10:27:26.431774+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:26.434410+00:00,jumia,tv,4659.0,4659.0,4659.0,4659.0,2
2026-03-30 10:27:26.437404+00:00,jumia,tv,1454.0,1454.0,1454.0,1454.0,1
2026-03-30 10:27:26.439405+00:00,jumia,tv,1045.0,1045.0,1045.0,1045.0,2
2026-03-30 10:27:26.443488+00:00,jumia,tv,1989.0,1989.0,1989.0,1989.0,2
2026-03-30 10:27:26.448899+00:00,jumia,tv,4499.0,4499.0,4499.0,4499.0,2
2026-03-30 10:27:26.455045+00:00,jumia,tv,1949.0,1949.0,1949.0,1949.0,1
2026-03-30 10:27:26.460055+00:00,jumia,tv,1499.0,1499.0,1499.0,1499.0,2
2026-03-30 10:27:26.463153+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,1
2026-03-30 10:27:26.466284+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:26.468316+00:00,jumia,tv,1449.0,1449.0,1449.0,1449.0,2
2026-03-30 10:27:26.471482+00:00,jumia,tv,1499.0,1499.0,1499.0,1499.0,2
2026-03-30 10:27:26.475571+00:00,jumia,tv,1950.0,1950.0,1950.0,1950.0,2
2026-03-30 10:27:26.478654+00:00,jumia,tv,3429.0,3429.0,3429.0,3429.0,1
2026-03-30 10:27:26.480648+00:00,jumia,tv,2799.0,2799.0,2799.0,2799.0,2
2026-03-30 10:27:26.483719+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:26.486803+00:00,jumia,tv,5150.0,5150.0,5150.0,5150.0,2
2026-03-30 10:27:26.489804+00:00,jumia,tv,816.0,816.0,816.0,816.0,2
2026-03-30 10:27:26.493313+00:00,jumia,tv,4930.0,4930.0,4930.0,4930.0,2
2026-03-30 10:27:26.495300+00:00,jumia,tv,4199.0,4199.0,4199.0,4199.0,1
2026-03-30 10:27:26.499218+00:00,jumia,tv,1185.0,1185.0,1185.0,1185.0,2
2026-03-30 10:27:26.501920+00:00,jumia,tv,939.0,939.0,939.0,939.0,2
2026-03-30 10:27:26.505372+00:00,jumia,tv,4529.0,4529.0,4529.0,4529.0,2
2026-03-30 10:27:26.508952+00:00,jumia,tv,3249.0,3249.0,3249.0,3249.0,2
2026-03-30 10:27:26.511570+00:00,jumia,tv,1800.0,1800.0,1800.0,1800.0,2
2026-03-30 10:27:26.513882+00:00,jumia,tv,3619.0,3619.0,3619.0,3619.0,2
2026-03-30 10:27:26.517372+00:00,jumia,tv,940.0,940.0,940.0,940.0,2
2026-03-30 10:27:26.520379+00:00,jumia,tv,6689.0,6689.0,6689.0,6689.0,2
2026-03-30 10:27:26.523617+00:00,jumia,tv,5199.0,5199.0,5199.0,5199.0,1
2026-03-30 10:27:26.526659+00:00,jumia,tv,2299.0,2299.0,2299.0,2299.0,1
2026-03-30 10:27:26.544155+00:00,jumia,tv,3579.0,3579.0,3579.0,3579.0,2
2026-03-30 10:27:26.546757+00:00,jumia,tv,2133.0,2133.0,2133.0,2133.0,2
2026-03-30 10:27:26.549491+00:00,jumia,tv,1499.0,1499.0,1499.0,1499.0,2
2026-03-30 10:27:27.770549+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:27.774831+00:00,jumia,vetements,48.0,48.0,48.0,48.0,2
2026-03-30 10:27:27.778080+00:00,jumia,vetements,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:27.782113+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:27.801500+00:00,jumia,vetements,81.0,81.0,81.0,81.0,2
2026-03-30 10:27:27.809432+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:27.813607+00:00,jumia,vetements,90.0,90.0,90.0,90.0,2
2026-03-30 10:27:27.817363+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:27.825710+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:27.830268+00:00,jumia,vetements,105.0,105.0,105.0,105.0,2
2026-03-30 10:27:27.833356+00:00,jumia,vetements,117.0,117.0,117.0,117.0,2
2026-03-30 10:27:27.837497+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:27.842267+00:00,jumia,vetements,81.0,81.0,81.0,81.0,2
2026-03-30 10:27:27.846002+00:00,jumia,vetements,75.0,75.0,75.0,75.0,2
2026-03-30 10:27:27.848003+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:27.852141+00:00,jumia,vetements,41.0,41.0,41.0,41.0,2
2026-03-30 10:27:27.856176+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:27.860224+00:00,jumia,vetements,90.0,90.0,90.0,90.0,2
2026-03-30 10:27:27.863416+00:00,jumia,vetements,36.0,36.0,36.0,36.0,2
2026-03-30 10:27:27.867419+00:00,jumia,vetements,105.0,105.0,105.0,105.0,2
2026-03-30 10:27:27.870426+00:00,jumia,vetements,120.0,120.0,120.0,120.0,2
2026-03-30 10:27:27.872531+00:00,jumia,vetements,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:27.875180+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:27.877996+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:27.882382+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:27.885444+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:27.888441+00:00,jumia,vetements,144.0,144.0,144.0,144.0,2
2026-03-30 10:27:27.890446+00:00,jumia,vetements,89.0,89.0,89.0,89.0,2
2026-03-30 10:27:27.892543+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:27.894594+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:27.896616+00:00,jumia,vetements,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:27.897592+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:27.900066+00:00,jumia,vetements,285.0,285.0,285.0,285.0,2
2026-03-30 10:27:27.902610+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:27.903834+00:00,jumia,vetements,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:27.904832+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:27.906835+00:00,jumia,vetements,48.0,48.0,48.0,48.0,2
2026-03-30 10:27:27.907829+00:00,jumia,vetements,64.0,64.0,64.0,64.0,2
2026-03-30 10:27:27.908834+00:00,jumia,vetements,105.0,105.0,105.0,105.0,2
2026-03-30 10:27:27.910279+00:00,jumia,vetements,103.0,103.0,103.0,103.0,2
2026-03-30 10:27:30.277743+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:30.278821+00:00,jumia,smartphones,229.0,229.0,229.0,229.0,2
2026-03-30 10:27:30.281390+00:00,jumia,smartphones,129.0,129.0,129.0,129.0,2
2026-03-30 10:27:30.282416+00:00,jumia,smartphones,15975.0,15975.0,15975.0,15975.0,2
2026-03-30 10:27:30.283910+00:00,jumia,smartphones,91.0,91.0,91.0,91.0,2
2026-03-30 10:27:30.284945+00:00,jumia,smartphones,299.0,299.0,299.0,299.0,2
2026-03-30 10:27:30.285944+00:00,jumia,smartphones,159.0,159.0,159.0,159.0,2
2026-03-30 10:27:30.287955+00:00,jumia,smartphones,74.0,74.0,74.0,74.0,2
2026-03-30 10:27:30.297624+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:30.308178+00:00,jumia,smartphones,6499.0,6499.0,6499.0,6499.0,2
2026-03-30 10:27:30.310654+00:00,jumia,smartphones,139.0,139.0,139.0,139.0,2
2026-03-30 10:27:30.315524+00:00,jumia,smartphones,396.0,396.0,396.0,396.0,2
2026-03-30 10:27:30.319298+00:00,jumia,smartphones,249.0,249.0,249.0,249.0,2
2026-03-30 10:27:30.323794+00:00,jumia,smartphones,145.0,145.0,145.0,145.0,2
2026-03-30 10:27:30.326770+00:00,jumia,smartphones,198.0,198.0,198.0,198.0,2
2026-03-30 10:27:30.331346+00:00,jumia,smartphones,50.0,50.0,50.0,50.0,2
2026-03-30 10:27:30.334929+00:00,jumia,smartphones,119.0,119.0,119.0,119.0,2
2026-03-30 10:27:30.337416+00:00,jumia,smartphones,51.0,51.0,51.0,51.0,2
2026-03-30 10:27:30.339906+00:00,jumia,smartphones,89.0,89.0,89.0,89.0,2
2026-03-30 10:27:30.344359+00:00,jumia,smartphones,439.0,439.0,439.0,439.0,2
2026-03-30 10:27:30.347323+00:00,jumia,smartphones,1329.0,1329.0,1329.0,1329.0,2
2026-03-30 10:27:30.348820+00:00,jumia,smartphones,239.0,239.0,239.0,239.0,2
2026-03-30 10:27:30.349878+00:00,jumia,smartphones,99.0,99.0,99.0,99.0,1
2026-03-30 10:27:30.351981+00:00,jumia,smartphones,799.0,799.0,799.0,799.0,2
2026-03-30 10:27:30.352996+00:00,jumia,smartphones,15975.0,15975.0,15975.0,15975.0,2
2026-03-30 10:27:30.354012+00:00,jumia,smartphones,57.0,57.0,57.0,57.0,2
2026-03-30 10:27:30.355010+00:00,jumia,smartphones,114.0,114.0,114.0,114.0,2
2026-03-30 10:27:30.357010+00:00,jumia,smartphones,159.0,159.0,159.0,159.0,2
2026-03-30 10:27:30.358349+00:00,jumia,smartphones,1312.0,1312.0,1312.0,1312.0,2
2026-03-30 10:27:30.360489+00:00,jumia,smartphones,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:30.362516+00:00,jumia,smartphones,110.0,110.0,110.0,110.0,2
2026-03-30 10:27:30.363533+00:00,jumia,smartphones,1979.0,1979.0,1979.0,1979.0,2
2026-03-30 10:27:30.365533+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:30.367535+00:00,jumia,smartphones,36.0,36.0,36.0,36.0,2
2026-03-30 10:27:30.369533+00:00,jumia,smartphones,1419.0,1419.0,1419.0,1419.0,2
2026-03-30 10:27:30.370530+00:00,jumia,smartphones,1199.0,1199.0,1199.0,1199.0,1
2026-03-30 10:27:30.372057+00:00,jumia,smartphones,119.0,119.0,119.0,119.0,2
2026-03-30 10:27:30.374130+00:00,jumia,smartphones,139.0,139.0,139.0,139.0,1
2026-03-30 10:27:30.376348+00:00,jumia,smartphones,129.0,129.0,129.0,129.0,2
2026-03-30 10:27:30.377357+00:00,jumia,smartphones,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:33.577958+00:00,jumia,laptops,1399.0,1399.0,1399.0,1399.0,1
2026-03-30 10:27:33.581630+00:00,jumia,laptops,699.0,699.0,699.0,699.0,2
2026-03-30 10:27:33.586272+00:00,jumia,laptops,3482.0,3482.0,3482.0,3482.0,2
2026-03-30 10:27:33.592414+00:00,jumia,laptops,6101.0,6101.0,6101.0,6101.0,2
2026-03-30 10:27:33.597992+00:00,jumia,laptops,3299.0,3299.0,3299.0,3299.0,2
2026-03-30 10:27:33.603551+00:00,jumia,laptops,1940.0,1940.0,1940.0,1940.0,2
2026-03-30 10:27:33.607695+00:00,jumia,laptops,3056.0,3056.0,3056.0,3056.0,2
2026-03-30 10:27:33.609711+00:00,jumia,laptops,3200.0,3200.0,3200.0,3200.0,2
2026-03-30 10:27:33.612429+00:00,jumia,laptops,2425.0,2425.0,2425.0,2425.0,2
2026-03-30 10:27:33.617753+00:00,jumia,laptops,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:33.620797+00:00,jumia,laptops,2513.0,2513.0,2513.0,2513.0,2
2026-03-30 10:27:33.622786+00:00,jumia,laptops,1089.0,1089.0,1089.0,1089.0,2
2026-03-30 10:27:33.624788+00:00,jumia,laptops,3899.0,3899.0,3899.0,3899.0,2
2026-03-30 10:27:33.626786+00:00,jumia,laptops,3199.0,3199.0,3199.0,3199.0,2
2026-03-30 10:27:33.627399+00:00,jumia,laptops,2989.0,2989.0,2989.0,2989.0,2
2026-03-30 10:27:33.628425+00:00,jumia,laptops,3977.0,3977.0,3977.0,3977.0,2
2026-03-30 10:27:33.629467+00:00,jumia,laptops,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:33.631415+00:00,jumia,laptops,2900.0,2900.0,2900.0,2900.0,2
2026-03-30 10:27:33.633723+00:00,jumia,laptops,899.0,899.0,899.0,899.0,2
2026-03-30 10:27:33.636064+00:00,jumia,laptops,2999.0,2999.0,2999.0,2999.0,2
2026-03-30 10:27:33.636646+00:00,jumia,laptops,3450.0,3450.0,3450.0,3450.0,2
2026-03-30 10:27:33.637229+00:00,jumia,laptops,5899.0,5899.0,5899.0,5899.0,1
2026-03-30 10:27:33.638307+00:00,jumia,laptops,1300.0,1300.0,1300.0,1300.0,2
2026-03-30 10:27:33.639830+00:00,jumia,laptops,2890.0,2890.0,2890.0,2890.0,2
2026-03-30 10:27:33.641913+00:00,jumia,laptops,3676.0,3676.0,3676.0,3676.0,2
2026-03-30 10:27:33.642965+00:00,jumia,laptops,2885.0,2885.0,1280.0,4490.0,4
2026-03-30 10:27:33.644832+00:00,jumia,laptops,2399.0,2399.0,2399.0,2399.0,2
2026-03-30 10:27:33.645901+00:00,jumia,laptops,1973.0,1689.0,680.0,3550.0,6
2026-03-30 10:27:33.648517+00:00,jumia,laptops,2299.0,2299.0,2299.0,2299.0,2
2026-03-30 10:27:33.649512+00:00,jumia,laptops,10999.0,10999.0,10999.0,10999.0,1
2026-03-30 10:27:33.651497+00:00,jumia,laptops,16999.0,16999.0,16999.0,16999.0,2
2026-03-30 10:27:33.652506+00:00,jumia,laptops,1699.0,1699.0,1699.0,1699.0,2
2026-03-30 10:27:33.653597+00:00,jumia,laptops,2369.0,2369.0,989.0,3749.0,4
2026-03-30 10:27:33.655030+00:00,jumia,laptops,3599.0,3599.0,3599.0,3599.0,2
2026-03-30 10:27:33.656045+00:00,jumia,laptops,3790.0,3790.0,3790.0,3790.0,2
2026-03-30 10:27:33.657665+00:00,jumia,laptops,1249.0,1249.0,1249.0,1249.0,2
2026-03-30 10:27:36.057224+00:00,jumia,tv,1799.0,1799.0,1799.0,1799.0,2
2026-03-30 10:27:36.061270+00:00,jumia,tv,2299.0,2299.0,2299.0,2299.0,1
2026-03-30 10:27:36.064779+00:00,jumia,tv,2599.0,2599.0,2599.0,2599.0,2
2026-03-30 10:27:36.069233+00:00,jumia,tv,8999.0,8999.0,8999.0,8999.0,2
2026-03-30 10:27:36.074488+00:00,jumia,tv,1845.0,1845.0,1845.0,1845.0,2
2026-03-30 10:27:36.077726+00:00,jumia,tv,3549.0,3549.0,3549.0,3549.0,2
2026-03-30 10:27:36.081054+00:00,jumia,tv,6789.0,6789.0,6789.0,6789.0,1
2026-03-30 10:27:36.085136+00:00,jumia,tv,4099.0,4099.0,4099.0,4099.0,2
2026-03-30 10:27:36.091657+00:00,jumia,tv,1115.0,1115.0,1115.0,1115.0,2
2026-03-30 10:27:36.097811+00:00,jumia,tv,6999.0,6999.0,6999.0,6999.0,2
2026-03-30 10:27:36.099828+00:00,jumia,tv,1899.0,1899.0,1899.0,1899.0,2
2026-03-30 10:27:36.101813+00:00,jumia,tv,8940.0,8940.0,8940.0,8940.0,2
2026-03-30 10:27:36.103810+00:00,jumia,tv,5599.0,5599.0,5599.0,5599.0,1
2026-03-30 10:27:36.107355+00:00,jumia,tv,2735.0,2735.0,2735.0,2735.0,2
2026-03-30 10:27:36.110347+00:00,jumia,tv,1559.0,1559.0,1559.0,1559.0,2
2026-03-30 10:27:36.111349+00:00,jumia,tv,2699.0,2699.0,2699.0,2699.0,2
2026-03-30 10:27:36.113348+00:00,jumia,tv,3599.0,3599.0,3599.0,3599.0,2
2026-03-30 10:27:36.116966+00:00,jumia,tv,3199.0,3199.0,3199.0,3199.0,2
2026-03-30 10:27:36.118969+00:00,jumia,tv,5099.0,5099.0,5099.0,5099.0,2
2026-03-30 10:27:36.120957+00:00,jumia,tv,4979.0,4979.0,4979.0,4979.0,2
2026-03-30 10:27:36.125779+00:00,jumia,tv,1109.0,1109.0,1109.0,1109.0,2
2026-03-30 10:27:36.127971+00:00,jumia,tv,6999.0,6999.0,6999.0,6999.0,2
2026-03-30 10:27:36.128968+00:00,jumia,tv,6999.0,6999.0,6999.0,6999.0,1
2026-03-30 10:27:36.133105+00:00,jumia,tv,3230.0,3230.0,3230.0,3230.0,2
2026-03-30 10:27:36.135803+00:00,jumia,tv,1449.0,1449.0,1449.0,1449.0,2
2026-03-30 10:27:36.138871+00:00,jumia,tv,1299.0,1299.0,1299.0,1299.0,2
2026-03-30 10:27:36.143369+00:00,jumia,tv,2799.0,2799.0,2799.0,2799.0,1
2026-03-30 10:27:36.145289+00:00,jumia,tv,4719.0,4719.0,4719.0,4719.0,2
2026-03-30 10:27:36.148338+00:00,jumia,tv,3020.0,3020.0,3020.0,3020.0,2
2026-03-30 10:27:36.150331+00:00,jumia,tv,4999.0,4999.0,4999.0,4999.0,2
2026-03-30 10:27:36.152330+00:00,jumia,tv,2899.0,2899.0,2899.0,2899.0,2
2026-03-30 10:27:36.154324+00:00,jumia,tv,2449.0,2449.0,2449.0,2449.0,2
2026-03-30 10:27:36.157801+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:36.159797+00:00,jumia,tv,5749.0,5749.0,5749.0,5749.0,2
2026-03-30 10:27:36.161306+00:00,jumia,tv,2279.0,2279.0,2279.0,2279.0,2
2026-03-30 10:27:36.162500+00:00,jumia,tv,3799.0,3799.0,3799.0,3799.0,2
2026-03-30 10:27:36.166026+00:00,jumia,tv,1419.0,1419.0,1419.0,1419.0,1
2026-03-30 10:27:36.168036+00:00,jumia,tv,5269.0,5269.0,5269.0,5269.0,2
2026-03-30 10:27:36.169028+00:00,jumia,tv,5384.0,5384.0,5384.0,5384.0,2
2026-03-30 10:27:36.172495+00:00,jumia,tv,4799.0,4799.0,4799.0,4799.0,2
2026-03-30 10:27:39.436936+00:00,jumia,vetements,270.0,270.0,270.0,270.0,2
2026-03-30 10:27:39.441642+00:00,jumia,vetements,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:39.482546+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:39.492430+00:00,jumia,vetements,144.0,144.0,144.0,144.0,2
2026-03-30 10:27:39.504049+00:00,jumia,vetements,100.0,100.0,100.0,100.0,2
2026-03-30 10:27:39.510889+00:00,jumia,vetements,179.0,179.0,179.0,179.0,2
2026-03-30 10:27:39.514538+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:39.517632+00:00,jumia,vetements,89.0,89.0,89.0,89.0,2
2026-03-30 10:27:39.519632+00:00,jumia,vetements,234.0,234.0,234.0,234.0,2
2026-03-30 10:27:39.521808+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:39.523810+00:00,jumia,vetements,146.0,146.0,146.0,146.0,2
2026-03-30 10:27:39.525891+00:00,jumia,vetements,39.92,39.92,39.92,39.92,2
2026-03-30 10:27:39.526887+00:00,jumia,vetements,109.0,109.0,109.0,109.0,2
2026-03-30 10:27:39.528942+00:00,jumia,vetements,35.0,35.0,35.0,35.0,2
2026-03-30 10:27:39.529936+00:00,jumia,vetements,146.0,146.0,146.0,146.0,2
2026-03-30 10:27:39.531929+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:39.533942+00:00,jumia,vetements,114.0,114.0,114.0,114.0,2
2026-03-30 10:27:39.534986+00:00,jumia,vetements,58.0,58.0,58.0,58.0,2
2026-03-30 10:27:39.537856+00:00,jumia,vetements,76.0,76.0,76.0,76.0,2
2026-03-30 10:27:39.540155+00:00,jumia,vetements,76.0,76.0,76.0,76.0,2
2026-03-30 10:27:39.543157+00:00,jumia,vetements,54.0,54.0,54.0,54.0,2
2026-03-30 10:27:39.545693+00:00,jumia,vetements,113.0,113.0,113.0,113.0,2
2026-03-30 10:27:39.548579+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:39.550587+00:00,jumia,vetements,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:39.551593+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:39.553851+00:00,jumia,vetements,75.0,75.0,75.0,75.0,2
2026-03-30 10:27:39.557784+00:00,jumia,vetements,150.0,150.0,150.0,150.0,2
2026-03-30 10:27:39.559786+00:00,jumia,vetements,129.0,129.0,129.0,129.0,2
2026-03-30 10:27:39.561784+00:00,jumia,vetements,300.0,300.0,300.0,300.0,2
2026-03-30 10:27:39.563784+00:00,jumia,vetements,169.0,169.0,169.0,169.0,2
2026-03-30 10:27:39.566780+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:39.569802+00:00,jumia,vetements,150.0,150.0,150.0,150.0,2
2026-03-30 10:27:39.572804+00:00,jumia,vetements,150.0,150.0,150.0,150.0,2
2026-03-30 10:27:39.574941+00:00,jumia,vetements,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:39.577802+00:00,jumia,vetements,101.0,101.0,101.0,101.0,2
2026-03-30 10:27:39.579825+00:00,jumia,vetements,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:39.581826+00:00,jumia,vetements,144.0,144.0,144.0,144.0,2
2026-03-30 10:27:39.584747+00:00,jumia,vetements,79.99,79.99,79.99,79.99,2
2026-03-30 10:27:39.587797+00:00,jumia,vetements,134.0,134.0,134.0,134.0,2
2026-03-30 10:27:39.589055+00:00,jumia,vetements,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:40.889738+00:00,jumia,smartphones,379.0,379.0,379.0,379.0,2
2026-03-30 10:27:40.891738+00:00,jumia,smartphones,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:40.894249+00:00,jumia,smartphones,1199.0,1199.0,1199.0,1199.0,2
